secid,date,days,forward_price,strike_price,premium,impl_volatility,delta,gamma,theta,vega,cp_flag,index_flag
107525,20130318,91,27.888258,27.888258,1.009126,0.173654,0.546354,0.176377,-2.137547,5.484202,C,0
107525,20130318,122,27.895472,27.895472,1.167584,0.178275,0.535509,0.14815,-1.896872,6.343515,C,0
107525,20130318,152,27.674162,27.674162,1.4341,0.184741,0.558818,0.127321,-1.755557,6.965828,C,0
107525,20130318,182,27.681409,27.681409,1.545763,0.188772,0.552405,0.115776,-1.668876,7.7137,C,0
107525,20130318,273,27.4777,27.4777,1.963518,0.196303,0.558396,0.09077,-1.422452,9.255321,C,0
107525,20130318,365,27.277832,27.277832,2.342019,0.203299,0.566127,0.076986,-1.29936,10.635188,C,0
107525,20130318,547,26.887703,26.887703,3.182546,0.22848,0.578586,0.056249,-1.204764,12.80107,C,0
107525,20130318,30,28.104733,28.104733,0.510244,0.158699,-0.491178,0.312101,-3.074015,3.213133,P,0
107525,20130318,60,27.881296,27.881296,0.728742,0.161627,-0.483068,0.214713,-2.179206,4.505844,P,0
107525,20130318,91,27.888258,27.888258,0.931243,0.167617,-0.47993,0.168329,-1.829281,5.546879,P,0
107525,20130318,122,27.895472,27.895472,1.105592,0.171845,-0.477006,0.14186,-1.614272,6.419844,P,0
107525,20130318,152,27.674162,27.674162,1.293966,0.17685,-0.477325,0.121937,-1.464458,7.101149,P,0
107525,20130318,182,27.681409,27.681409,1.420887,0.182249,-0.467401,0.108402,-1.379797,7.771137,P,0
107525,20130318,273,27.4777,27.4777,1.808653,0.190902,-0.456668,0.083658,-1.159421,9.427482,P,0
107525,20130318,365,27.277832,27.277832,2.165962,0.199257,-0.446572,0.068626,-1.028924,10.794531,P,0
107525,20130318,547,26.887703,26.887703,2.96932,0.226782,-0.42483,0.048201,-0.926873,12.932917,P,0
107525,20130319,30,28.184777,28.184777,0.540308,0.167643,0.509587,0.294365,-3.313308,3.222342,C,0
107525,20130319,60,27.961862,27.961862,0.865698,0.168333,0.561595,0.210028,-2.401628,4.45662,C,0
107525,20130319,91,27.969602,27.969602,1.018513,0.175014,0.545761,0.174436,-2.161841,5.42654,C,0
107525,20130319,122,27.977682,27.977682,1.175554,0.179266,0.534509,0.146702,-1.913038,6.299266,C,0
107525,20130319,152,27.757418,27.757418,1.43906,0.18516,0.558295,0.126585,-1.767159,6.988012,C,0
107525,20130319,182,27.765744,27.765744,1.548741,0.18882,0.55118,0.114954,-1.671656,7.679031,C,0
107525,20130319,273,27.565209,27.565209,1.965765,0.196076,0.557986,0.090502,-1.428034,9.281704,C,0
107525,20130319,365,27.368517,27.368517,2.34691,0.203287,0.565487,0.076573,-1.30487,10.665605,C,0
107525,20130319,547,26.98351,26.98351,3.177397,0.227597,0.577968,0.05624,-1.207328,12.883162,C,0
107525,20130319,30,28.184777,28.184777,0.55518,0.172194,-0.490386,0.286795,-3.346781,3.222167,P,0
107525,20130319,60,27.961862,27.961862,0.776304,0.171679,-0.482298,0.201568,-2.321809,4.518479,P,0
107525,20130319,91,27.969602,27.969602,0.982848,0.1764,-0.479093,0.159496,-1.929878,5.562237,P,0
107525,20130319,122,27.977682,27.977682,1.160591,0.179874,-0.476136,0.135149,-1.693038,6.43755,P,0
107525,20130319,152,27.757418,27.757418,1.345108,0.1835,-0.476181,0.117166,-1.521066,7.120422,P,0
107525,20130319,182,27.765744,27.765744,1.464191,0.187254,-0.466775,0.105209,-1.41841,7.793038,P,0
107525,20130319,273,27.565209,27.565209,1.851239,0.194823,-0.456085,0.081745,-1.182248,9.453822,P,0
107525,20130319,365,27.368517,27.368517,2.214362,0.203113,-0.445906,0.067131,-1.047,10.824416,P,0
107525,20130319,547,26.98351,26.98351,3.03367,0.231031,-0.423923,0.047173,-0.941907,12.9672,P,0
107525,20130320,30,28.31984,28.31984,0.522395,0.161312,0.509225,0.304467,-3.204846,3.237849,C,0
107525,20130320,60,28.096991,28.096991,0.843934,0.162909,0.562548,0.216326,-2.340629,4.433559,C,0
107525,20130320,91,28.104804,28.104804,0.993843,0.170169,0.545428,0.179369,-2.123004,5.514429,C,0
107525,20130320,122,28.1129,28.1129,1.152103,0.174705,0.534661,0.150101,-1.878082,6.329918,C,0
107525,20130320,152,27.892449,27.892449,1.411162,0.181159,0.55894,0.129772,-1.75146,7.050244,C,0
107525,20130320,182,27.900693,27.900693,1.530022,0.185603,0.551268,0.116732,-1.656378,7.657341,C,0
107525,20130320,273,27.699592,27.699592,1.949144,0.193461,0.557648,0.091448,-1.418191,9.26359,C,0
107525,20130320,365,27.501979,27.501979,2.338884,0.201523,0.565465,0.07696,-1.300625,10.718799,C,0
107525,20130320,547,27.115223,27.115223,3.129072,0.222855,0.577029,0.057214,-1.188785,12.873387,C,0
107525,20130320,30,28.31984,28.31984,0.572961,0.176864,-0.490114,0.277882,-3.454456,3.237555,P,0
107525,20130320,60,28.096991,28.096991,0.789233,0.173691,-0.482181,0.198298,-2.360662,4.540129,P,0
107525,20130320,91,28.104804,28.104804,0.991442,0.177087,-0.479051,0.158133,-1.946756,5.589035,P,0
107525,20130320,122,28.1129,28.1129,1.16645,0.179913,-0.476153,0.134482,-1.70147,6.468642,P,0
107525,20130320,152,27.892449,27.892449,1.35588,0.184091,-0.476131,0.116249,-1.533794,7.155042,P,0
107525,20130320,182,27.900693,27.900693,1.481164,0.188506,-0.466658,0.104028,-1.435519,7.830789,P,0
107525,20130320,273,27.699592,27.699592,1.876309,0.196511,-0.455835,0.080659,-1.199317,9.499627,P,0
107525,20130320,365,27.501979,27.501979,2.247326,0.205146,-0.445556,0.066151,-1.064125,10.876822,P,0
107525,20130320,547,27.115223,27.115223,2.992811,0.226744,-0.425022,0.047864,-0.92992,13.037175,P,0
107525,20130321,30,28.114823,28.114823,0.586528,0.182441,0.510433,0.271149,-3.594395,3.214167,C,0
107525,20130321,60,27.891954,27.891954,0.889522,0.175785,0.559913,0.203587,-2.524168,4.369663,C,0
107525,20130321,91,27.89973,27.89973,1.049913,0.181557,0.544397,0.168429,-2.233918,5.372397,C,0
107525,20130321,122,27.907892,27.907892,1.210565,0.185441,0.533765,0.141787,-1.967629,6.339786,C,0
107525,20130321,152,27.687527,27.687527,1.476333,0.191786,0.557862,0.122894,-1.829834,7.080696,C,0
107525,20130321,182,27.695716,27.695716,1.593117,0.195349,0.550156,0.110947,-1.716819,7.654705,C,0
107525,20130321,273,27.494819,27.494819,2.028307,0.203525,0.558171,0.087532,-1.478521,9.201617,C,0
107525,20130321,365,27.297408,27.297408,2.412931,0.210482,0.563706,0.073325,-1.330837,10.609673,C,0
107525,20130321,547,26.911727,26.911727,3.184108,0.228882,0.577137,0.055804,-1.20487,12.768809,C,0
107525,20130321,30,28.114823,28.114823,0.56067,0.17433,-0.490264,0.283983,-3.379867,3.214139,P,0
107525,20130321,60,27.891954,27.891954,0.76566,0.169725,-0.482522,0.20443,-2.289282,4.507136,P,0
107525,20130321,91,27.89973,27.89973,0.980531,0.176424,-0.479091,0.159877,-1.925039,5.548282,P,0
107525,20130321,122,27.907892,27.907892,1.159767,0.180196,-0.476099,0.135246,-1.69152,6.421473,P,0
107525,20130321,152,27.687527,27.687527,1.352851,0.185032,-0.475967,0.116483,-1.530036,7.10221,P,0
107525,20130321,182,27.695716,27.695716,1.480375,0.189803,-0.466425,0.104055,-1.434668,7.772931,P,0
107525,20130321,273,27.494819,27.494819,1.883123,0.198687,-0.45544,0.080349,-1.203698,9.427925,P,0
107525,20130321,365,27.297408,27.297408,2.249143,0.206861,-0.445124,0.066059,-1.064723,10.794528,P,0
107525,20130321,547,26.911727,26.911727,2.981001,0.227569,-0.424696,0.048018,-0.925417,12.937191,P,0
107525,20130322,30,28.254876,28.254876,0.548624,0.169802,0.50971,0.2899,-3.364433,3.230322,C,0
107525,20130322,60,28.032128,28.032128,0.845961,0.165749,0.561724,0.215761,-2.404822,4.448446,C,0
107525,20130322,91,28.039962,28.039962,1.009625,0.173556,0.544726,0.176099,-2.157688,5.465644,C,0
107525,20130322,122,28.048188,28.048188,1.16494,0.177519,0.533357,0.147951,-1.902261,6.33464,C,0
107525,20130322,152,27.827987,27.827987,1.429758,0.18364,0.557702,0.127467,-1.759969,7.023393,C,0
107525,20130322,182,27.836329,27.836329,1.540261,0.187683,0.550355,0.115564,-1.66925,7.715791,C,0
107525,20130322,273,27.635918,27.635918,1.968236,0.196018,0.558562,0.090931,-1.441207,9.249942,C,0
107525,20130322,365,27.439337,27.439337,2.350164,0.203882,0.563597,0.075753,-1.305137,10.613965,C,0
107525,20130322,547,27.055284,27.055284,3.147767,0.224961,0.576772,0.056658,-1.195361,12.802474,C,0
107525,20130322,30,28.254876,28.254876,0.606115,0.187534,-0.489492,0.262653,-3.655648,3.230009,P,0
107525,20130322,60,28.032128,28.032128,0.812118,0.179127,-0.481798,0.192744,-2.42983,4.529471,P,0
107525,20130322,91,28.039962,28.039962,1.021916,0.182961,-0.47845,0.153392,-2.007396,5.575758,P,0
107525,20130322,122,28.048188,28.048188,1.200291,0.185571,-0.475484,0.130664,-1.751476,6.453104,P,0
107525,20130322,152,27.827987,27.827987,1.356328,0.189464,-0.468261,0.113389,-1.578701,7.141973,P,0
107525,20130322,182,27.836329,27.836329,1.509892,0.192622,-0.466059,0.102025,-1.463474,7.811577,P,0
107525,20130322,273,27.635918,27.635918,1.913904,0.20092,-0.455113,0.079065,-1.223311,9.475276,P,0
107525,20130322,365,27.439337,27.439337,2.289219,0.20946,-0.444757,0.06493,-1.083494,10.848293,P,0
107525,20130322,547,27.055284,27.055284,3.028532,0.23003,-0.424214,0.047271,-0.939605,13.002196,P,0
107525,20130325,30,28.164936,28.164936,0.5794,0.179903,0.510287,0.274488,-3.551772,3.219914,C,0
107525,20130325,60,27.942086,27.942086,0.859465,0.171549,0.559889,0.211973,-2.512601,4.454544,C,0
107525,20130325,91,27.949829,27.949829,1.027234,0.178322,0.542448,0.172533,-2.215858,5.464329,C,0
107525,20130325,122,27.957939,27.957939,1.187933,0.182226,0.531445,0.144145,-1.939038,6.369641,C,0
107525,20130325,152,27.737627,27.737627,1.449608,0.18875,0.555719,0.124877,-1.807952,6.953865,C,0
107525,20130325,182,27.745836,27.745836,1.566159,0.192057,0.549733,0.113258,-1.700636,7.610398,C,0
107525,20130325,273,27.545094,27.545094,1.999479,0.200802,0.556869,0.088604,-1.462723,9.333661,C,0
107525,20130325,365,27.348504,27.348504,2.389708,0.208167,0.563232,0.073892,-1.317579,10.547457,C,0
107525,20130325,547,26.964474,26.964474,3.143279,0.225811,0.576451,0.056727,-1.197752,12.808567,C,0
107525,20130325,30,28.164936,28.164936,0.562147,0.174477,-0.490261,0.283245,-3.388177,3.219855,P,0
107525,20130325,60,27.942086,27.942086,0.766668,0.169627,-0.482611,0.20424,-2.292272,4.515312,P,0
107525,20130325,91,27.949829,27.949829,0.973728,0.17488,-0.479276,0.161032,-1.911484,5.558192,P,0
107525,20130325,122,27.957939,27.957939,1.149863,0.178333,-0.476331,0.136431,-1.676765,6.433182,P,0
107525,20130325,152,27.737627,27.737627,1.308558,0.183335,-0.469121,0.117584,-1.522062,7.119408,P,0
107525,20130325,182,27.745836,27.745836,1.460316,0.186878,-0.466882,0.105522,-1.414697,7.787375,P,0
107525,20130325,273,27.545094,27.545094,1.870004,0.196917,-0.455822,0.08095,-1.194914,9.445855,P,0
107525,20130325,365,27.348504,27.348504,2.244407,0.206011,-0.445395,0.066234,-1.06184,10.814516,P,0
107525,20130325,547,26.964474,26.964474,2.977276,0.226801,-0.425018,0.048113,-0.923179,12.96277,P,0
107525,20130326,30,28.159958,28.159958,0.537468,0.16691,0.509545,0.295921,-3.297125,3.219491,C,0
107525,20130326,60,27.93704,27.93704,0.806167,0.160424,0.562129,0.228399,-2.369154,4.434322,C,0
107525,20130326,91,27.944786,27.944786,0.984095,0.171064,0.542013,0.181091,-2.140938,5.371116,C,0
107525,20130326,122,27.952813,27.952813,1.148129,0.176008,0.531584,0.149818,-1.880687,6.368975,C,0
107525,20130326,152,27.732511,27.732511,1.40905,0.183024,0.556524,0.129342,-1.761288,7.011799,C,0
107525,20130326,182,27.74072,27.74072,1.521087,0.186616,0.548811,0.116694,-1.654936,7.608082,C,0
107525,20130326,273,27.540003,27.540003,1.942031,0.194875,0.556759,0.091709,-1.426707,9.226148,C,0
107525,20130326,365,27.343431,27.343431,2.323232,0.202025,0.563649,0.076635,-1.287961,10.586364,C,0
107525,20130326,547,26.959812,26.959812,3.117037,0.223821,0.575997,0.0569,-1.180815,12.812093,C,0
